symbol,date,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferrredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,link,finalLink
8501.HK,2021-03-31,HKD,,2021-03-31,2021-03-31,2021,FY,112488000.0,0.0,112488000.0,0.0,0.0,119073000.0,231561000.0,7150000.0,9544000.0,2421000.0,11965000.0,0.0,926000.0,13807000.0,33848000.0,0.0,265409000.0,102215000.0,3030000.0,0.0,0.0,8508000.0,113753000.0,2451000.0,0.0,0.0,0.0,2451000.0,0.0,116204000.0,1553000.0,86028000.0,-4024000.0,58927000.0,142484000.0,258688000.0,13200000.0,5481000.0,-107007000.0,https://www1.hkexnews.hk/search/titlesearch.xhtml,https://www1.hkexnews.hk/search/titlesearch.xhtml
8221.HK,2021-03-31,HKD,,2021-03-31,2021-03-31,2021,FY,115900000.0,1538000.0,117438000.0,0.0,0.0,100596000.0,218034000.0,2012000.0,0.0,0.0,0.0,4660000.0,0.0,2168000.0,8840000.0,0.0,226874000.0,43375000.0,1221000.0,0.0,0.0,4153000.0,48749000.0,0.0,0.0,0.0,0.0,0.0,0.0,48749000.0,20000000.0,0.0,-6930000.0,165055000.0,178125000.0,226874000.0,6198000.0,1221000.0,-114679000.0,https://www1.hkexnews.hk/search/titlesearch.xhtml,https://www1.hkexnews.hk/search/titlesearch.xhtml
ALKALI.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,4775353.0,5121000.0,9896353.0,0.0,281591779.0,162493302.0,453981434.0,470204180.0,0.0,646755.0,646755.0,2751000.0,37426759.0,9703680.0,520732374.0,0.0,974713808.0,191085077.0,182406924.0,990933.0,0.0,7489791.0,380981792.0,36726614.0,15626039.0,14272924.0,33412426.0,100038003.0,0.0,481019795.0,101825060.0,54038500.0,0.0,337830453.0,493694013.0,974713808.0,7872000.0,219133538.0,214358185.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
BILENERGY.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,235000.0,39703000.0,39938000.0,0.0,0.0,232878000.0,272816000.0,45916000.0,0.0,0.0,0.0,-38297000.0,0.0,42419000.0,50038000.0,0.0,322854000.0,1180000.0,797901000.0,0.0,0.0,80179000.0,879260000.0,0.0,0.0,0.0,434000.0,434000.0,0.0,879694000.0,211416000.0,-1099109000.0,0.0,330853000.0,-556840000.0,322854000.0,1406000.0,797901000.0,797666000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
JINDALSAW.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,5472099000.0,693462000.0,6165561000.0,0.0,29185815000.0,31765846000.0,67117222000.0,77085071000.0,0.0,107729000.0,107729000.0,635462000.0,4102540000.0,13206234000.0,95137036000.0,3000.0,162254261000.0,19366831000.0,28049518000.0,233428000.0,0.0,16117755000.0,63534104000.0,25298387000.0,1019695000.0,5328114000.0,1679622000.0,33325818000.0,0.0,96859922000.0,639519000.0,0.0,0.0,69190829000.0,69830348000.0,166690270000.0,1328924000.0,53347905000.0,47875806000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
HATSUN.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,340739000.0,36842000.0,377581000.0,0.0,5697714000.0,1104423000.0,7179718000.0,22982947000.0,77412000.0,75035000.0,152447000.0,46158000.0,0.0,809056000.0,23990608000.0,0.0,31170326000.0,1321208000.0,9445772000.0,36030000.0,0.0,2607266000.0,13374246000.0,6769620000.0,88537000.0,722822000.0,0.0,7580979000.0,0.0,20955225000.0,215602000.0,3629234000.0,0.0,6370265000.0,10215101000.0,31170326000.0,83000000.0,16215392000.0,15874653000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
KNRCON.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,1274294000.0,160563000.0,1434857000.0,0.0,1479890000.0,10283663000.0,13198410000.0,3441803000.0,0.0,3617587000.0,3617587000.0,295601000.0,1485959000.0,18032407000.0,26873357000.0,0.0,40071767000.0,6386483000.0,357907000.0,409470000.0,0.0,5850771000.0,12595161000.0,7285734000.0,80862000.0,0.0,345326000.0,7711922000.0,0.0,20307083000.0,562470000.0,17782688000.0,0.0,1332979000.0,19678137000.0,39985220000.0,456164000.0,7643641000.0,6369347000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
ARIES.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,6873600.0,35028000.0,41901600.0,0.0,1407486793.0,2313935678.0,3763324071.0,675355576.0,0.0,1699703.0,1699703.0,533467488.0,0.0,35028001.0,1245550768.0,0.0,5008874838.0,523301789.0,1273716263.0,8573000.0,0.0,797365801.0,2594383853.0,154254447.0,0.0,52799047.0,31590784.0,238644278.0,0.0,2833028131.0,130043390.0,1269533931.0,0.0,706039142.0,2105616463.0,4938644594.0,568495488.0,1427970710.0,1421097110.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
8062.HK,2021-03-31,HKD,,2021-03-31,2021-03-31,2021,FY,54833000.0,0.0,54833000.0,0.0,6231000.0,39967000.0,101031000.0,12096000.0,227000.0,1685000.0,1912000.0,0.0,0.0,13225000.0,27233000.0,0.0,128264000.0,1988000.0,0.0,308000.0,0.0,10872000.0,12860000.0,0.0,0.0,952000.0,0.0,952000.0,0.0,13812000.0,4800000.0,65753000.0,-6407000.0,50112000.0,114258000.0,128070000.0,0.0,0.0,-54833000.0,https://www1.hkexnews.hk/search/titlesearch.xhtml,https://www1.hkexnews.hk/search/titlesearch.xhtml
FRHC,2021-03-31,USD,0000924805,2021-06-15,2021-06-15,2021,FY,698828000.0,736189000.0,1435017000.0,78303000.0,0.0,447137000.0,1960457000.0,31647000.0,7868000.0,9785000.0,17653000.0,0.0,0.0,8888000.0,58188000.0,0.0,2018645000.0,23878000.0,426715000.0,15016000.0,1163697000.0,16639000.0,1630929000.0,85065000.0,0.0,4385000.0,22595000.0,112045000.0,0.0,1742974000.0,58000.0,208628000.0,-36046000.0,104672000.0,277312000.0,2020286000.0,0.0,511780000.0,-187048000.0,https://www.sec.gov/Archives/edgar/data/924805/000165495421006880/0001654954-21-006880-index.htm,https://www.sec.gov/Archives/edgar/data/924805/000165495421006880/frhc_10k.htm
8876.T,2021-03-31,JPY,,2021-03-31,2021-03-31,2021,FY,50198000000.0,0.0,50198000000.0,0.0,20988000000.0,74550000000.0,145736000000.0,22462000000.0,14219000000.0,18282000000.0,32501000000.0,0.0,3103000000.0,32454000000.0,90520000000.0,3000000.0,236259000000.0,8443000000.0,24960000000.0,3097000000.0,0.0,48716000000.0,82119000000.0,80063000000.0,0.0,3468000000.0,10696000000.0,94227000000.0,0.0,176346000000.0,2667000000.0,53437000000.0,0.0,794000000.0,56898000000.0,233244000000.0,14221000000.0,105023000000.0,54825000000.0,,
MAHASTEEL.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,23498000.0,20151000.0,43649000.0,0.0,719843000.0,388708000.0,1152200000.0,606261000.0,0.0,0.0,0.0,290144000.0,0.0,193796000.0,1090201000.0,0.0,2242401000.0,154502000.0,491539000.0,9235000.0,0.0,78383000.0,724424000.0,318474000.0,0.0,78033000.0,6947000.0,403454000.0,0.0,1127878000.0,147704000.0,98973000.0,0.0,867846000.0,1114523000.0,2242401000.0,310295000.0,810013000.0,786515000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
8121.HK,2021-03-31,HKD,,2021-03-31,2021-03-31,2021,FY,33496000.0,5363000.0,38859000.0,0.0,0.0,30591000.0,69450000.0,12284000.0,0.0,0.0,0.0,-4113000.0,0.0,16197000.0,24368000.0,0.0,93818000.0,28298000.0,4329000.0,967000.0,0.0,32064000.0,64691000.0,4290000.0,0.0,0.0,0.0,4290000.0,0.0,68981000.0,16672000.0,0.0,0.0,8165000.0,24837000.0,93818000.0,1250000.0,8619000.0,-24877000.0,https://www1.hkexnews.hk/search/titlesearch.xhtml,https://www1.hkexnews.hk/search/titlesearch.xhtml
GAINL,2021-03-31,USD,,2021-05-11,2021-05-11 16:02:58,2021,FY,2062000.0,0.0,0.0,4533000.0,0.0,-2471000.0,2062000.0,0.0,0.0,0.0,0.0,633829000.0,0.0,0.0,0.0,641669000.0,643731000.0,1154000.0,0.0,0.0,0.0,122729000.0,123883000.0,151379000.0,0.0,0.0,0.0,0.0,137484000.0,261367000.0,33000.0,2592000.0,0.0,0.0,382364000.0,643731000.0,0.0,151379000.0,149317000.0,https://www.sec.gov/Archives/edgar/data/1321741/000119312521157561/0001193125-21-157561-index.htm,https://www.sec.gov/Archives/edgar/data/1321741/000119312521157561/d409757d10k.htm
MAHLOG.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,1977700000.0,687400000.0,2665100000.0,0.0,0.0,9377900000.0,12043000000.0,3656400000.0,43300000.0,183900000.0,227200000.0,-687000000.0,220500000.0,1326600000.0,4743700000.0,0.0,16786700000.0,7660800000.0,890600000.0,175200000.0,0.0,563900000.0,9115300000.0,1804200000.0,0.0,0.0,158900000.0,1963100000.0,0.0,11078400000.0,716700000.0,3696800000.0,0.0,1267100000.0,5680600000.0,16759000000.0,400000.0,2694800000.0,717100000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
8222.HK,2021-03-31,HKD,,2021-03-31,2021-03-31,2021,FY,17557000.0,0.0,17557000.0,0.0,7891000.0,6290000.0,31738000.0,18190000.0,0.0,0.0,0.0,0.0,238000.0,3808000.0,22236000.0,0.0,53974000.0,4581000.0,11844000.0,258000.0,0.0,4090000.0,20515000.0,8809000.0,0.0,0.0,0.0,8809000.0,0.0,29324000.0,4510000.0,-46928000.0,-23281000.0,90349000.0,24650000.0,53974000.0,0.0,20653000.0,3096000.0,https://www1.hkexnews.hk/search/titlesearch.xhtml,https://www1.hkexnews.hk/search/titlesearch.xhtml
8020.HK,2021-03-31,HKD,,2021-03-31,2021-03-31,2021,FY,26539000.0,0.0,26539000.0,0.0,462000.0,2092000.0,29093000.0,3264000.0,0.0,0.0,0.0,0.0,0.0,906000.0,4170000.0,0.0,33263000.0,54000.0,3325000.0,8689000.0,0.0,12059000.0,15438000.0,1723000.0,0.0,0.0,0.0,1723000.0,0.0,17161000.0,24730000.0,0.0,-2258000.0,-6370000.0,16102000.0,33263000.0,906000.0,5048000.0,-21491000.0,https://www1.hkexnews.hk/search/titlesearch.xhtml,https://www1.hkexnews.hk/search/titlesearch.xhtml
GALLISPAT.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,263649000.0,3065888000.0,3329537000.0,0.0,1042702000.0,1330742000.0,5702981000.0,6803123000.0,0.0,2913000.0,2913000.0,-428351000.0,96272000.0,3093857000.0,9567814000.0,0.0,15270795000.0,65964000.0,2238132000.0,0.0,0.0,464469000.0,2768565000.0,986719000.0,104094000.0,0.0,10263000.0,1101076000.0,0.0,3869641000.0,282361000.0,5689498000.0,0.0,5429295000.0,11401154000.0,15270795000.0,2637537000.0,3224851000.0,2961202000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
8140.T,2021-03-31,JPY,,2021-03-31,2021-03-31,2021,FY,20685000000.0,0.0,20685000000.0,0.0,35700000000.0,76103000000.0,132488000000.0,8707000000.0,0.0,0.0,881000000.0,0.0,330000000.0,5678000000.0,15596000000.0,3000000.0,148087000000.0,32984000000.0,18777000000.0,844000000.0,0.0,4475000000.0,56236000000.0,285000000.0,0.0,485000000.0,1472000000.0,2242000000.0,0.0,58478000000.0,17690000000.0,57039000000.0,0.0,14880000000.0,89609000000.0,148087000000.0,3587000000.0,19062000000.0,-1623000000.0,,
GCACU,2021-03-31,USD,0001498233,2021-07-19,2021-07-19,2021,FY,749737.0,0.0,749737.0,0.0,0.0,114937.0,864674.0,0.0,0.0,0.0,0.0,0.0,0.0,172505514.0,172505514.0,0.0,173370188.0,0.0,0.0,0.0,0.0,73756.0,73756.0,0.0,0.0,0.0,7141500.0,7141500.0,0.0,7215256.0,161155474.0,8114967.0,0.0,-3115509.0,166154932.0,173370188.0,0.0,0.0,-749737.0,https://www.sec.gov/Archives/edgar/data/1498233/000110465921093197/0001104659-21-093197-index.htm,https://www.sec.gov/Archives/edgar/data/1498233/000110465921093197/tm2114134d1_10k.htm
9788.T,2021-03-31,JPY,,2021-03-31,2021-03-31,2021,FY,14289000000.0,0.0,14289000000.0,0.0,6247000000.0,5668000000.0,26204000000.0,8841000000.0,566000000.0,1113000000.0,1679000000.0,0.0,770000000.0,3349000000.0,14639000000.0,4000000.0,40847000000.0,2116000000.0,6437000000.0,109000000.0,0.0,5066000000.0,13619000000.0,4863000000.0,0.0,13000000.0,997000000.0,5873000000.0,0.0,19492000000.0,6729000000.0,12663000000.0,0.0,1906000000.0,21298000000.0,40790000000.0,944000000.0,11300000000.0,-2989000000.0,,
GAINZ,2021-03-31,USD,0001321741,2021-05-11,2021-05-11 16:02:58,2021,FY,2062000.0,0.0,2062000.0,3369000.0,0.0,0.0,5431000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638300000.0,643731000.0,0.0,123883000.0,0.0,0.0,0.0,123883000.0,22400000.0,0.0,0.0,0.0,0.0,137484000.0,261367000.0,33000.0,0.0,0.0,0.0,382364000.0,643731000.0,0.0,146283000.0,144221000.0,https://www.sec.gov/Archives/edgar/data/1321741/000119312521157561/0001193125-21-157561-index.htm,https://www.sec.gov/Archives/edgar/data/1321741/000119312521157561/d409757d10k.htm
7844.T,2021-03-31,JPY,,2021-03-31,2021-03-31,2021,FY,16403000000.0,0.0,16403000000.0,0.0,2655000000.0,5730000000.0,24788000000.0,1283000000.0,0.0,943000000.0,943000000.0,0.0,1652000000.0,4793000000.0,8671000000.0,4000000.0,33463000000.0,1085000000.0,160000000.0,754000000.0,0.0,5254000000.0,6499000000.0,0.0,0.0,0.0,213000000.0,213000000.0,0.0,6712000000.0,3611000000.0,16262000000.0,0.0,6876000000.0,26749000000.0,33461000000.0,4668000000.0,160000000.0,-16243000000.0,,
PX1.NZ,2021-03-31,NZD,,2021-03-31,2021-03-31,2021,FY,40214000.0,0.0,40214000.0,3194000.0,0.0,2689000.0,46097000.0,2080000.0,0.0,5282000.0,5282000.0,0.0,0.0,0.0,7362000.0,0.0,53459000.0,936000.0,392000.0,0.0,5056000.0,3134000.0,9518000.0,1516000.0,0.0,0.0,0.0,1516000.0,0.0,11034000.0,72383000.0,-30618000.0,660000.0,0.0,42425000.0,53459000.0,0.0,1908000.0,-38306000.0,,
ARIHANTSUP.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,120054000.0,255000.0,120309000.0,0.0,3547133000.0,2698761000.0,6366203000.0,89008000.0,0.0,803000.0,803000.0,-239000.0,1569000.0,431178000.0,522319000.0,0.0,6888522000.0,527973000.0,456221000.0,0.0,0.0,1772340000.0,2756534000.0,2498970000.0,0.0,0.0,0.0,2498970000.0,0.0,5255504000.0,411600000.0,922902000.0,0.0,52518000.0,1387020000.0,6642524000.0,16000.0,2955191000.0,2835137000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
BILB.L,2021-03-31,GBP,,2021-03-31,2021-03-31,2021,FY,1293000.0,0.0,1293000.0,0.0,2467000.0,16726000.0,20486000.0,2995000.0,5543000.0,2666000.0,8209000.0,0.0,0.0,0.0,11204000.0,0.0,31690000.0,11082000.0,1124000.0,0.0,0.0,3898000.0,16104000.0,2842000.0,0.0,699000.0,1183000.0,4724000.0,0.0,20828000.0,6121000.0,-3401000.0,-2125000.0,10267000.0,10862000.0,31690000.0,0.0,3966000.0,2673000.0,https://find-and-update.company-information.service.gov.uk/search/companies?q=Bilby+Plc,https://find-and-update.company-information.service.gov.uk/search/companies?q=Bilby+Plc
8295.HK,2021-03-31,CNY,,2021-03-31,2021-03-31,2021,FY,198209000.0,5061000.0,203270000.0,0.0,2080000.0,364645000.0,569995000.0,56187000.0,581824000.0,184693000.0,766517000.0,-3733000.0,8720000.0,17755000.0,845446000.0,0.0,1415441000.0,10564000.0,40247000.0,13732000.0,0.0,117574000.0,168385000.0,16770000.0,0.0,23818000.0,190837000.0,231425000.0,0.0,399810000.0,35395000.0,0.0,-9165000.0,973674000.0,999904000.0,1399714000.0,1328000.0,57017000.0,-141192000.0,https://www1.hkexnews.hk/search/titlesearch.xhtml,https://www1.hkexnews.hk/search/titlesearch.xhtml
8283.T,2021-03-31,JPY,,2021-03-31,2021-03-31,2021,FY,37623000000.0,0.0,37623000000.0,0.0,45759000000.0,210798000000.0,294180000000.0,114423000000.0,0.0,744000000.0,744000000.0,0.0,0.0,26149000000.0,141316000000.0,5000000.0,435501000000.0,151645000000.0,451000000.0,5341000000.0,0.0,38066000000.0,190162000000.0,112000000.0,0.0,6308000000.0,3491000000.0,9911000000.0,0.0,200073000000.0,15869000000.0,39591000000.0,0.0,179964000000.0,235424000000.0,435497000000.0,25265000000.0,563000000.0,-37060000000.0,,
HAVISHA.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,80000.0,0.0,80000.0,0.0,0.0,1088000.0,1168000.0,43064000.0,0.0,0.0,0.0,0.0,0.0,161374000.0,204438000.0,0.0,205606000.0,0.0,0.0,0.0,0.0,6551000.0,6551000.0,0.0,0.0,0.0,0.0,0.0,0.0,6551000.0,307072000.0,-173898000.0,0.0,65881000.0,199055000.0,205606000.0,0.0,0.0,-80000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
9658.T,2021-03-31,JPY,,2021-03-31,2021-03-31,2021,FY,8262408000.0,703415000.0,8965823000.0,0.0,151330000.0,6849138000.0,15966291000.0,2046002000.0,106500000.0,424092000.0,530592000.0,1765036000.0,1754325000.0,723414000.0,6819369000.0,0.0,22785660000.0,1777621000.0,412241000.0,743450000.0,0.0,4778258000.0,6968120000.0,1672155000.0,0.0,0.0,3102767000.0,4774922000.0,0.0,11743042000.0,2233490000.0,6836104000.0,0.0,1560430000.0,10630024000.0,22373066000.0,2468451000.0,2084396000.0,-6178012000.0,,
GVP.L,2021-03-31,GBP,,2021-03-31,2021-03-31,2021,FY,37862000.0,0.0,0.0,779000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129559000.0,0.0,0.0,0.0,168229000.0,168229000.0,2575000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2575000.0,2575000.0,1001000.0,0.0,0.0,164653000.0,165654000.0,168229000.0,0.0,0.0,-37862000.0,https://find-and-update.company-information.service.gov.uk/search/companies?q=Gabelli+Value+Plus+++Trust+PLC,https://find-and-update.company-information.service.gov.uk/search/companies?q=Gabelli+Value+Plus+++Trust+PLC
FFWD.L,2021-03-31,GBP,,2021-03-31,2021-03-31,2021,FY,1675000.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23280000.0,0.0,0.0,0.0,25008000.0,25008000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69000.0,69000.0,2127000.0,0.0,0.0,22812000.0,24939000.0,25008000.0,0.0,0.0,-1675000.0,https://find-and-update.company-information.service.gov.uk/search/companies?q=Fastforward+Innovations+Limited,https://find-and-update.company-information.service.gov.uk/search/companies?q=Fastforward+Innovations+Limited
9037.T,2021-03-31,JPY,,2021-03-31,2021-03-31,2021,FY,15732000000.0,1531000000.0,17263000000.0,0.0,193000000.0,16259000000.0,33715000000.0,86105000000.0,0.0,0.0,2888000000.0,1097000000.0,1160000000.0,4327000000.0,95577000000.0,3000000.0,129295000000.0,6965000000.0,19243000000.0,3461000000.0,0.0,9274000000.0,35482000000.0,10308000000.0,0.0,579000000.0,7608000000.0,18495000000.0,0.0,53977000000.0,6547000000.0,53478000000.0,0.0,6006000000.0,66031000000.0,120008000000.0,2628000000.0,29551000000.0,13819000000.0,,
8566.T,2021-03-31,JPY,,2021-03-31,2021-03-31,2021,FY,11028000000.0,0.0,11028000000.0,0.0,0.0,1033600000000.0,1044628000000.0,75169000000.0,0.0,3209000000.0,3209000000.0,0.0,3980000000.0,33717000000.0,116075000000.0,3000000.0,1160706000000.0,19111000000.0,248569000000.0,4202000000.0,0.0,59983000000.0,327663000000.0,590073000000.0,0.0,0.0,51639000000.0,641712000000.0,0.0,969375000000.0,7896000000.0,174084000000.0,0.0,9351000000.0,191331000000.0,1160706000000.0,26370000000.0,838642000000.0,827614000000.0,,
AAC.AX,2021-03-31,AUD,,2021-03-31,2021-03-31,2021,FY,8875000.0,0.0,8875000.0,7202000.0,229273000.0,4084000.0,249434000.0,997528000.0,0.0,2896000.0,2896000.0,288000.0,0.0,335418000.0,1336130000.0,0.0,1585564000.0,8800000.0,6027000.0,0.0,0.0,16581000.0,31408000.0,385208000.0,0.0,118767000.0,5556000.0,509531000.0,0.0,540939000.0,528822000.0,-43044000.0,558847000.0,0.0,1044625000.0,1585564000.0,0.0,391235000.0,382360000.0,,
6063.HK,2021-03-31,HKD,,2021-03-31,2021-03-31,2021,FY,72910000.0,0.0,72910000.0,0.0,0.0,119402000.0,192312000.0,15021000.0,0.0,0.0,0.0,0.0,378000.0,2533000.0,17932000.0,0.0,210244000.0,17655000.0,7092000.0,0.0,0.0,3633000.0,28380000.0,0.0,0.0,0.0,8645000.0,8645000.0,0.0,37025000.0,20000000.0,0.0,0.0,153219000.0,173219000.0,210244000.0,0.0,14987000.0,-57923000.0,https://www1.hkexnews.hk/search/titlesearch.xhtml,https://www1.hkexnews.hk/search/titlesearch.xhtml
RIV.TO,2021-03-31,CAD,,2021-03-31,2021-03-31,2021,FY,127882000.0,0.0,127882000.0,3068000.0,0.0,781000.0,131731000.0,402000.0,0.0,0.0,0.0,194614000.0,4001000.0,4614000.0,203631000.0,0.0,335362000.0,2944000.0,0.0,0.0,0.0,20694000.0,23638000.0,0.0,0.0,0.0,264000.0,264000.0,0.0,23902000.0,240874000.0,-6194000.0,0.0,76780000.0,311460000.0,335362000.0,0.0,420000.0,-127462000.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=RIV Capital Inc.&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=RIV Capital Inc.&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
BIFF.L,2021-03-31,GBP,,2021-03-31,2021-03-31,2021,FY,22900000.0,12800000.0,35700000.0,0.0,22300000.0,200100000.0,258100000.0,662600000.0,224300000.0,82100000.0,306400000.0,-3200000.0,0.0,196700000.0,1162500000.0,0.0,1420600000.0,155700000.0,54700000.0,51300000.0,0.0,150200000.0,360600000.0,426600000.0,0.0,11100000.0,164400000.0,602100000.0,0.0,962700000.0,3100000.0,43900000.0,0.0,410900000.0,457900000.0,1420600000.0,9600000.0,481300000.0,458400000.0,https://find-and-update.company-information.service.gov.uk/search/companies?q=Biffa+plc,https://find-and-update.company-information.service.gov.uk/search/companies?q=Biffa+plc
KANANIIND.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,41598000.0,3122000.0,44720000.0,0.0,187859000.0,1098781000.0,1331360000.0,3231000.0,0.0,0.0,0.0,0.0,0.0,248000.0,3479000.0,0.0,1334839000.0,546050000.0,200000000.0,572000.0,0.0,2454000.0,748504000.0,21795000.0,0.0,0.0,1000.0,21796000.0,0.0,770300000.0,98934000.0,429033000.0,0.0,36572000.0,564539000.0,1334839000.0,0.0,221795000.0,180197000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
